ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,MENSAGEM,DS_RECEITA_TRATADO,EXAME_IDENTIFICADO
625,2020-06-25,1100000625,12345670625,Mariana,"USO ORAL 1) Amoxicilina 400mg/5ml ----------------------------- Tomar 4,5 ml de 12/12h horas por 10 dias.  ",,uso oral 1 amoxicilina 400mg5ml tomar 45 ml 1212h horas por 10 dias,Nulo
626,2020-09-05,1100000626,12345670626,Carlos,"USO ORAL: 1) DIVENA 40 MG -------- TOMAR 1 COMPRIMIDO EM JEJUM PELA MANHÃ, POR 15 DIAS 2) BROMOPRIDA 10 MG ------- TOMAR 1 COMPRIMIDO ANTES DO ALMOÇO E ANTES DO JANTAR, POR 5 DIAS. 3) NORFLOXACINO 400 MG ------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 5 DIAS USO TÓPICO: 1) GYNAZOLE -1 --------------------------- 01 APLICADOR INTRAVAGINAL, DOSE ÚNICA. ",,uso oral 1 divena 40 mg tomar 1 comprimido em jejum pela manha por 15 dias 2 bromoprida 10 mg tomar 1 comprimido antes almoco antes jantar por 5 dias 3 norfloxacino 400 mg tomar 1 comprimido cada 12 horas por 5 dias uso topico 1 gynazole 1 01 aplicador intravaginal dose unica,Nulo
627,2020-03-13,1100000627,12345670627,Paula,USO ORAL DIPIRONA GOTAS    OU     PARACETAMOL GOTAS      OU      IBUPROFENO 100 MG/ML ..........  DAR 8 GOTAS DE 06 EM 06 HORAS SE DOR OU FEBRE ONDASENTRONA 4 MG  ..........  DILUIR MEIO COMPRIMIDO E DAR VIA ORAL DE 08 EM 08 HORAS SE NÁUSEAS OU VÔMITOS ,,uso oral dipirona gotas ou paracetamol gotas ou ibuprofeno 100 mgml dar 8 gotas 06 em 06 horas se dor ou febre ondasentrona 4 mg diluir meio comprimido dar via oral 08 em 08 horas se nauseas ou vomitos,Nulo
628,2020-12-13,1100000628,12345670628,Lucas,"Solicitação médica Solicito seguinte exames laboratoriais para paciente acima, com quadro de febre há 1 dia (até 39,8), cefaleia, dor abdominal, tosse. Hemograma NS1 RX torax 2p Grata! ",,solicitacao medica solicito seguinte exames laboratoriais paciente acima com quadro febre ha 1 dia ate 398 cefaleia dor abdominal tosse hemograma ns1 rx torax 2p grata,Raio-X
629,2020-05-05,1100000629,12345670629,Juliana,USO ORAL: 1- SERTRALINA 50MG______________________1CX TOMAR 1 CP PELA MANHÃ.  ,,uso oral 1 sertralina 50mg1cx tomar 1 cp pela manha,Nulo
630,2020-10-24,1100000630,12345670630,Fernando,USO ORAL: 1. DIPIRONA 1G TOMAR 01 CP DE 6/6H SE DOR OU FEBRE ,,uso oral 1 dipirona 1g tomar 01 cp 66h se dor ou febre,Nulo
631,2020-11-15,1100000631,12345670631,Cristina,USO INTERN0: ESCITALOPRAM (10 mg) _________________ uso contínuo Tomar 01 comprimido cedo. ,,uso intern0 escitalopram 10 mg uso continuo tomar 01 comprimido cedo,Nulo
632,2020-12-12,1100000632,12345670632,Rafael,1. AMOXICILINA  + CLAVULANATO 400 MG/5ML DAR 5 ML DE 12/12 H POR 10 DIAS 2. DIPIRONA 50 MG/ML DAR 5 ML DE 6/6 H SE FEBRE 3. IBUPROFENO 100 MG/ML DAR 15 GOTAS DE 8/8 H SE DOR OU FEBRE 4. ACETILCISTEINA DAR 5 ML DE 8/8 H POR 3 A 5 DIAS ,,1 amoxicilina clavulanato 400 mg5ml dar 5 ml 1212 h por 10 dias 2 dipirona 50 mgml dar 5 ml 66 h se febre 3 ibuprofeno 100 mgml dar 15 gotas 88 h se dor ou febre 4 acetilcisteina dar 5 ml 88 h por 3 5 dias,Nulo
633,2020-07-11,1100000633,12345670633,Patrícia, Solicito exame abaixo NT PRO BNP (atenção!! NÃO é o BNP) Grata  ,,solicito exame abaixo nt pro bnp atencao nao bnp grata,Nulo
634,2020-07-05,1100000634,12345670634,Vinícius,"RELATORIO MEDICO PACIENTE FOI SUBMETIDO A CIRURGIA DE DESCOMPRESSÃO COLUNA LOMBAR L5/S1 EM 18/01/24 , NAÕ DEVE REALIZAR ATIVIDADES QUE ENVOLVAM ESFORÇO FISICO, PERMANECER POR LONGOS PERIODOS EM PÉ , ABAIXAR OU SUBIR ESCADAS POR UM PERIODO DE 60 DIAS PARA SUA RECUPERAÇÃO. CID M544 / M541 ATT ",,relatorio medico paciente foi submetido cirurgia descompressao coluna lombar l5s1 em 180124 nao deve realizar atividades que envolvam esforco fisico permanecer por longos periodos em pe abaixar ou subir escadas por periodo 60 dias sua recuperacao cid m544 m541 att,Nulo
635,2020-03-10,1100000635,12345670635,Camila,"USO ORAL: 1 - AEROLIN SPRAY 100 MCG --------------- APLICAR 02 PUFFS ,8/8H POR 30 DIAS 2 - ALEKTOS ------------- TOMAR 01 CP AO DIA´POR 10 DIAS USO INALATORIO: 3 - NASONEX 50 MCG -------------- APLICAR 02 JATOS EM CADA ANRINA 12/12HPOR 10 DIAS  4 - LAVAGEM NASAL SF 0,9% , SERINGA 10 ML 30 ML CADA NARINA 12/12H ",,uso oral 1 aerolin spray 100 mcg aplicar 02 puffs 88h por 30 dias 2 alektos tomar 01 cp ao diapor 10 dias uso inalatorio 3 nasonex 50 mcg aplicar 02 jatos em cada anrina 1212hpor 10 dias 4 lavagem nasal sf 09 seringa 10 ml 30 ml cada narina 1212h,Nulo
636,2020-02-25,1100000636,12345670636,Rodrigo,"USO INALATÓRIO Soro fisiológico Realizar inalação com 5-10ml 4x/dia USO ORAL Dipirona 50mg/ml Tomar 5ml de 6/6h se dor ou febre (T>37,8ºC) ",,uso inalatorio soro fisiologico realizar inalacao com 510ml 4xdia uso oral dipirona 50mgml tomar 5ml 66h se dor ou febre t378c,Nulo
637,2020-03-02,1100000637,12345670637,Tatiana,Solicitação de exames 1) PSA total 2) PSA livre CId: N40 ,,solicitacao exames 1 psa total 2 psa livre cid n40,Nulo
638,2020-02-12,1100000638,12345670638,Gustavo,"USO ORAL: 1) BI PROFENID 150 MG ------- TOMAR 1 COMPRIMIDO A CADA 12 HORAS, POR 5 DIAS. ",,uso oral 1 bi profenid 150 mg tomar 1 comprimido cada 12 horas por 5 dias,Nulo
639,2020-05-25,1100000639,12345670639,Isabela,     USO INT   1. VONAU 4 MG FLASH ------------------------------------   DAR MEIO COMPRIMIDO DE 8 EM 8 HORAS SE VOMITOS  ,,uso int 1 vonau 4 mg flash dar meio comprimido 8 em 8 horas se vomitos,Nulo
640,2020-02-03,1100000640,12345670640,João,"Uso oral 1) Allegra xarope pediatrico Dart 2,5 ml de 12/12h por 7 dias, se iniciar com coceira/ irritabilidade Uso inalatorio 2) Soro fisiologico 0,9%--------------- 1frasco Fazer inalação com 5 ml de soro fisiologico 0,9% 4x/dia até melhorar ",,uso oral 1 allegra xarope pediatrico dart 25 ml 1212h por 7 dias se iniciar com coceira irritabilidade uso inalatorio 2 soro fisiologico 09 1frasco fazer inalacao com 5 ml soro fisiologico 09 4xdia ate melhorar,Nulo
641,2020-08-20,1100000641,12345670641,Maria,"uso oral: 01- acetilcisteina  40mg/ml dar 5ml via oral 12/12h por 7 dias 02- cetoprofeno gotas 20mg/ml dar 35 gotas via oral 12/12h por 3 dias uso nasal 01- sf0,9% lavar as narinas 6/6h ",,uso oral 01 acetilcisteina 40mgml dar 5ml via oral 1212h por 7 dias 02 cetoprofeno gotas 20mgml dar 35 gotas via oral 1212h por 3 dias uso nasal 01 sf09 lavar narinas 66h,Nulo
642,2020-10-21,1100000642,12345670642,José,Uso oral: 1) Nitrofurantoína 100mg ----------------------- Tomar 1 comprimido de 6/6h por 7 dias ,,uso oral 1 nitrofurantoina 100mg tomar 1 comprimido 66h por 7 dias,Nulo
643,2020-07-18,1100000643,12345670643,Ana," USO EV 1) CEFTRIAXONE 2G - APLICAR EV AGORA + SF 0,9% 100 ML ",,uso ev 1 ceftriaxone 2g aplicar ev agora sf 09 100 ml,Nulo
644,2020-07-18,1100000644,12345670644,Pedro,USO ORAL 1- LISADOR DIP TOMAR 1 CP DE 6/6 HRS SE DOR  USO TOPCIO 2- RESTIVA 5MG ( 2 ADESIVOS) APLICAR NO DORSO  ,,uso oral 1 lisador dip tomar 1 cp 66 hrs se dor uso topcio 2 restiva 5mg 2 adesivos aplicar no dorso,Nulo
645,2020-07-05,1100000645,12345670645,Mariana,uso oral  Flancox 600 mg -------------------- 1 cx  1 cp VO 12/12 hs ,,uso oral flancox 600 mg 1 cx 1 cp vo 1212 hs,Nulo
646,2020-11-17,1100000646,12345670646,Carlos,"Uso oral 1- Terbinafina pomada ------------------- Aplicar fina camada de 12/12h, por 5 dias 2- Terbinafina 250mg ------------------- Tomar 1cp/dia por 7 dias ",,uso oral 1 terbinafina pomada aplicar fina camada 1212h por 5 dias 2 terbinafina 250mg tomar 1cpdia por 7 dias,Nulo
647,2020-05-05,1100000647,12345670647,Paula,USO ORAL ..........  LISADOR DIP 1G ..........  TOMAR 01 COMPRIMIDO A CADA 06 HORAS SE SENTIR DOR USO TÓPICO ..........  RIFOCINA SPRAY ..........  BORRIFAR 01 PUFF NA REGIÃO INDICADA A CADA 08 HORAS POR 10 DIAS (OBSERVAÇÃO: CUIDADO POIS MANCHA TECIDO) ,,uso oral lisador dip 1g tomar 01 comprimido cada 06 horas se sentir dor uso topico rifocina spray borrifar 01 puff na regiao indicada cada 08 horas por 10 dias observacao cuidado pois mancha tecido,Nulo
648,2020-05-29,1100000648,12345670648,Lucas,USO ORAL 1- METAMUCIL DILUIR 1 SACHE EM 1 COPO DE ÁGUA E TOMAR 1X/DIA POR 14 DIAS 2- FIBER MAIS DILUIR 1 SACHE OU 1 DOSADOR EM 1 COPO DE ÁGUA E TOMAR 1X/DIA 3- MUVINLAX DILUIR 1 SACHE EM 1 COPO DE ÁGUA E TOMAR ATÉ 2X/DIA SE NECESSÁRIO. ,,uso oral 1 metamucil diluir 1 sache em 1 copo agua tomar 1xdia por 14 dias 2 fiber mais diluir 1 sache ou 1 dosador em 1 copo agua tomar 1xdia 3 muvinlax diluir 1 sache em 1 copo agua tomar ate 2xdia se necessario,Nulo
649,2020-01-20,1100000649,12345670649,Juliana,Solicito Rx pé esquerdo Ap + obliquo para a paciente acima. hd - ft pé CID S92 Grata ,,solicito rx pe esquerdo ap obliquo paciente acima hd ft pe cid s92 grata,Raio-X
650,2020-04-21,1100000650,12345670650,Fernando,Uso oral contínuo: 1) Trezor (5 mg) ---------------------------------- Tomar 1 comprimido VO à noite.  ,,uso oral continuo 1 trezor 5 mg tomar 1 comprimido vo noite,Nulo
651,2020-08-24,1100000651,12345670651,Cristina,			SOLICITO 	RX  JOELHO DIR 		AP COM CARGA 					PERFIL 					AXIAL DIR E ESQ ,,solicito rx joelho dir ap com carga perfil axial dir esq,Raio-X
652,2020-04-15,1100000652,12345670652,Rafael,Uso oral: 1) Dipirona 1g ----------------------------- Tomar 1 comprimido de 6/6h em caso de dor ou febre  ,,uso oral 1 dipirona 1g tomar 1 comprimido 66h em caso dor ou febre,Nulo
653,2020-06-03,1100000653,12345670653,Patrícia,USO INTERNO MAXALT 10MG -------------------------------------------------------------- TOMAR 1 CP VIA ORAL DE 4/4 HORAS SE DOR ,,uso interno maxalt 10mg tomar 1 cp via oral 44 horas se dor,Nulo
654,2020-11-03,1100000654,12345670654,Vinícius,ENCAMINHO PARA PSICOTERAPIA F90.0 (CID-10) ,,encaminho psicoterapia f900 cid10,Nulo
655,2020-03-04,1100000655,12345670655,Camila, SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ,,solicito citologia oncotica cervicovaginal coleta material cervicovaginal 41301099,Nulo
656,2020-01-22,1100000656,12345670656,Rodrigo,USO ORAL 1)DRAMIM GOTAS TOMAR 35 GTS DE 8/8HS  ,,uso oral 1dramim gotas tomar 35 gts 88hs,Nulo
657,2020-10-29,1100000657,12345670657,Tatiana,"USO ORAL  1- LORATADINA 10MG TOMAR 1 CP VO AO DIA POR 5 DIAS ORIENTAÇÕES: - NÃO UTILIZAR ANTI-INFLAMATÓRIOS (EX: IBUPROFENO, CETOPROFENO, NIMESULIDA, DICLOFENACO, DENTRE OUTROS) - INGERIR LIQUIDOS NA QUANTIDADE MINIMA DE: 3,5 LITROS POR DIA - RETORNAR IMEDIATAMENTE AO PRONTO-SOCORRO EM CASO DE:  . DOR NA BARRIGA INTENSA . VÔMITOS PERSISTENTES . TONTURAS AO SE LEVANTAS . SANGRAMENTOS . DIMINUIÇÃO DO VOLUMA DA URINA . DIFICULDADE DE INGERIR LIQUIDOS EM CASA . MANCHAS ROXAS NA PELE . AGITAÇÃO OU SONOLÊNCIA ",,uso oral 1 loratadina 10mg tomar 1 cp vo ao dia por 5 dias orientacoes nao utilizar antiinflamatorios ex ibuprofeno cetoprofeno nimesulida diclofenaco dentre outros ingerir liquidos na quantidade minima 35 litros por dia retornar imediatamente ao prontosocorro em caso dor na barriga intensa vomitos persistentes tonturas ao se levantas sangramentos diminuicao voluma urina dificuldade ingerir liquidos em casa manchas roxas na pele agitacao ou sonolencia,Nulo
658,2020-10-11,1100000658,12345670658,Gustavo,USO ORAL 1) CIPROFLOXACINO 500MG TOMAR 01 COMPRIMIDO 12/12H POR 7 DIAS 2) DIPIRONA 1 GRAMA TOMAR 01 COMPRIMIDO 6/6H SE DOR OU FEBRE 3) PYRIDIUM TOMAR 01 COMPRIMIDO  8/8H SE DESCONFORTO PARA URINAR ,,uso oral 1 ciprofloxacino 500mg tomar 01 comprimido 1212h por 7 dias 2 dipirona 1 grama tomar 01 comprimido 66h se dor ou febre 3 pyridium tomar 01 comprimido 88h se desconforto urinar,Nulo
659,2020-09-10,1100000659,12345670659,Isabela,USO INTERNO CIPROFLOXACINA 500MG ----------------------------------------------------- TOMAR 1 CP VIA ORAL DE 12/12 HORAS POR 7 DIAS CLINDAMICINA 300MG ---------------------------------------------------------- TOMAR 1 CP VIA ORAL DE 12/12 HORAS POR 7 DIAS ,,uso interno ciprofloxacina 500mg tomar 1 cp via oral 1212 horas por 7 dias clindamicina 300mg tomar 1 cp via oral 1212 horas por 7 dias,Nulo
660,2020-06-10,1100000660,12345670660,João," USO ORAL  1 - DIPIRONA 1G OU PARACETAMOL 750MG TOMAR 01 CP, VO, 6/6H SE DOR OU FEBRE, PODENDO INTERCALAR OS DOIS A CADA 4H.  2 - IBUPROFENO 300MG  TOMAR 01 CP, VO, DE 12/12H APÓS COMER POR 5 DIAS  3 - SEKI XAROPE TOMAR 10ML, VO, DE 6/6H SE TOSSE INTENSA USO NASAL  1 - SORO FISIOLÓGICO 0,9% + SERINGA 20ML OU NASOAR  FAZER LAVAGEM NASAL, COM SORO ABUNDANTE, PELO MENOS 4XDIA ENQUANTO SINTOMAS  - OS SINTOMAS DURAM, APROXIMADAMENTE, DUAS SEMANAS; - A TOSSE PODE DURAR MAIS DE DUAS SEMANAS; - RETORNAR PARA REAVALIAÇÃO SE FALTA DE AR AO REPOUSO OU AOS MINÍMOS ESFORÇOS (EX: TOMAR BANHO, TROCAR DE ROUPA OU CONVERSAR); - RETORNAR SE FEBRE PERSISTENTE OU COM APARECIMENTO APÓS O 7º DIA DE SINTOMAS; - FAZER ISOLAMENTO SOCIAL ATÉ O 7º DIA E USAR MÁSCARA CORRETAMENTE ATÉ O 10º DIA DO INÍCIO DOS SINTOMAS.  ",,uso oral 1 dipirona 1g ou paracetamol 750mg tomar 01 cp vo 66h se dor ou febre podendo intercalar dois cada 4h 2 ibuprofeno 300mg tomar 01 cp vo 1212h apos comer por 5 dias 3 seki xarope tomar 10ml vo 66h se tosse intensa uso nasal 1 soro fisiologico 09 seringa 20ml ou nasoar fazer lavagem nasal com soro abundante pelo menos 4xdia enquanto sintomas sintomas duram aproximadamente duas semanas tosse pode durar mais duas semanas retornar reavaliacao se falta ar ao repouso ou aos minimos esforcos ex tomar banho trocar roupa ou conversar retornar se febre persistente ou com aparecimento apos 7 dia sintomas fazer isolamento social ate 7 dia usar mascara corretamente ate 10 dia inicio sintomas,Nulo
661,2020-07-14,1100000661,12345670661,Maria,"Via Oral: UC-II 40 mg ---------------------------------------------------------  Tomar uma cáspula via oral ao dia, por 6 meses Maxulid ------------------------------------------------------ 2cxs Tomar um cp via oral a cada 12 horas por 7 dias  Uso Externo: Loxonin Flex 100 mg .................................................  Aplicar um adesivo em local sem pelos e trocar a cada 24 horas, por 10 dias ",,via oral ucii 40 mg tomar caspula via oral ao dia por 6 meses maxulid 2cxs tomar cp via oral cada 12 horas por 7 dias uso externo loxonin flex 100 mg aplicar adesivo em local sem pelos trocar cada 24 horas por 10 dias,Nulo
662,2020-09-24,1100000662,12345670662,José,USO ORAL  1- FLANCOX 600MG TOMAR 1 CP VO DE 12/12H POR 5 DIAS  ,,uso oral 1 flancox 600mg tomar 1 cp vo 1212h por 5 dias,Nulo
663,2020-08-29,1100000663,12345670663,Ana,USO ORAL: 1. BI PROFENID 150 MG ------- TOMAR 01 CP DE 12/12H POR 5 DIAS 2. MIOSAN 10MG ------------------------------------------ CP TOMAR UM CP A NOITE POR 3 DIAS USO TÓPICO: 1) DICLOFENACO GEL ------------- APLICAR EM BRAÇO 2 VEZES AO DIA POR 7 DIAS  ,,uso oral 1 bi profenid 150 mg tomar 01 cp 1212h por 5 dias 2 miosan 10mg cp tomar cp noite por 3 dias uso topico 1 diclofenaco gel aplicar em braco 2 vezes ao dia por 7 dias,Nulo
664,2020-10-11,1100000664,12345670664,Pedro,USO IM 1- CITONEURIN 5000 1 AMPOLA IM 1X/SEMANA POR 8 SEMANAS.  ,,uso im 1 citoneurin 5000 1 ampola im 1xsemana por 8 semanas,Nulo
665,2020-04-02,1100000665,12345670665,Mariana,USO TOPICO 1. EPIDRAT CALM GEL DE LIMPEZA ------------ APLICAR 2X AO DIA   ,,uso topico 1 epidrat calm gel limpeza aplicar 2x ao dia,Nulo
666,2020-08-04,1100000666,12345670666,Carlos,"Uso tópico:  1 - Isdin - Óleo de banho Banho morno e sem bucha.  2 - Topson - Creme Aplicar uma fina camada nas axilas 1 vez ao dia.  3 - Clobetasol 0,05 (Psorex) Aplicar uma fina camada a noite por 3 noites.  4 - Bepantol Derma - Toque seco Aplicar nas axilas a noite.  5 - Vichy - Desodorante Pele Sensível  Aplicar nas axilas pela manhã.  Medidas:  - Lavar roupas com sabão de coco, fazer duplo enxague e não usar amaciante.  - Limpeza da casa: Álcool e detergente neutro.  - Não usar roupas de tecido sentéticos.  ",,uso topico 1 isdin oleo banho banho morno sem bucha 2 topson creme aplicar fina camada nas axilas 1 vez ao dia 3 clobetasol 005 psorex aplicar fina camada noite por 3 noites 4 bepantol derma toque seco aplicar nas axilas noite 5 vichy desodorante pele sensivel aplicar nas axilas pela manha medidas lavar roupas com sabao coco fazer duplo enxague nao usar amaciante limpeza casa alcool detergente neutro nao usar roupas tecido senteticos,Nulo
667,2020-11-26,1100000667,12345670667,Paula,"Solicito RNM do tornozelo D para a paciente acima. HD = dor no tornozelo D a esclarecer CID M25 Paciente teve fratura exposta da tíbia distal D Salter II há 6 anos, operada mas aparentemente apresentou boa evolução radiográfica. Grata ",,solicito rnm tornozelo d paciente acima hd dor no tornozelo d esclarecer cid m25 paciente teve fratura exposta tibia distal d salter ii ha 6 anos operada mas aparentemente apresentou boa evolucao radiografica grata,Ressonância Magnética
668,2020-01-12,1100000668,12345670668,Lucas,USO TOPICO:  1. ADINOS GEN  APLICAR NAS LESÕES NOITE 21 DIAS  ,,uso topico 1 adinos gen aplicar nas lesoes noite 21 dias,Nulo
669,2020-11-17,1100000669,12345670669,Juliana,Uso Oral 1) Prednisolona 20 mg ---------- Tomar 1 comprimido ao dia por 4 dias 2) Loratadina 10 mg Tomar 1 comprimido a noite por 4 dias ,,uso oral 1 prednisolona 20 mg tomar 1 comprimido ao dia por 4 dias 2 loratadina 10 mg tomar 1 comprimido noite por 4 dias,Nulo
670,2020-11-16,1100000670,12345670670,Fernando,"Uso Oral Ondasetrona Cloridrato 8 mg ..........  1 comprimido sublingual até de 8/8 horas se náuseas ou vômitos Dipirona 1,0grama ..........  Tomar 01 comprimido via oral de 6/6 horas se dor e/ou febre Floratil 200 mg Tomar 1 comprimido de 12/12 horas durante 3 dias ",,uso oral ondasetrona cloridrato 8 mg 1 comprimido sublingual ate 88 horas se nauseas ou vomitos dipirona 10grama tomar 01 comprimido via oral 66 horas se dor eou febre floratil 200 mg tomar 1 comprimido 1212 horas durante 3 dias,Nulo
671,2020-01-13,1100000671,12345670671,Cristina,SOLICITO -CRIOTERAPIA     201014073     CID:  L570 -ELETROCOAGULAÇÃO         30101298       CID:B07 -EXERESE SIMPLES     30101492       CID:D223 ,,solicito crioterapia 201014073 cid l570 eletrocoagulacao 30101298 cidb07 exerese simples 30101492 cidd223,Nulo
672,2020-02-27,1100000672,12345670672,Rafael,USO ORAL .......... CURCUMA 500MG MAGNESIO DIMALATO  TOMAR 1 CP AO DIA POR 60 DIAS  ,,uso oral curcuma 500mg magnesio dimalato tomar 1 cp ao dia por 60 dias,Nulo
673,2020-03-04,1100000673,12345670673,Patrícia,1- DEXILANT 60 MG  TOMAR 1 COMPRIMIDO AO DIA POR 28 DIAS 2- GLIFAGE XR 500 MG  TOMAR 1 COMPRIMIDO APOS O ALMOÇO  ,,1 dexilant 60 mg tomar 1 comprimido ao dia por 28 dias 2 glifage xr 500 mg tomar 1 comprimido apos almoco,Nulo
674,2020-04-17,1100000674,12345670674,Vinícius,"USO TÓPICO 1. DERMAGE PHOTOAGE WATER GEL FACIAL OU IDSIN FUSION WATER OU ADCOS STICK ULTRA LEVE FPS 50 PASSAR NO ROSTO DIARIAMENTE PELA MANHA E REAPLICAR A TARDE. SE SOL: 3/3HS. 2. NEUTROGENA HYDROBOOST WATER GEL FACIAL PASSAR NO ROSTO APÓS LIMPEZA, BANHO OU SEMPRE QUE SENSAÇÃO DE RESSECAMENTO/IRRITAÇÃO. 3. ADINOS CREME PASSAR NOS LOCAIS COM IRRRITAÇÃO AO REDOR DA BOCA, NARIZ E ORELHAS 2X/DIA POR 7 DIAS. 4. CELAMINA ULTRA SHAMPOO LAVAR COURO CABELUDO NO BANHO, PELO MENOS 3X/SEMANA. 5. PIGMENTBIO SENSITIVE AREAS CREME CLAREADOR PASSAR NAS AXILAS A NOITE. ",,uso topico 1 dermage photoage water gel facial ou idsin fusion water ou adcos stick ultra leve fps 50 passar no rosto diariamente pela manha reaplicar tarde se sol 33hs 2 neutrogena hydroboost water gel facial passar no rosto apos limpeza banho ou sempre que sensacao ressecamentoirritacao 3 adinos creme passar nos locais com irrritacao ao redor boca nariz orelhas 2xdia por 7 dias 4 celamina ultra shampoo lavar couro cabeludo no banho pelo menos 3xsemana 5 pigmentbio sensitive areas creme clareador passar nas axilas noite,Nulo
675,2020-03-21,1100000675,12345670675,Camila,Solicito: - USG região inguinal direita HD: Dor local a/e ,,solicito usg regiao inguinal direita hd dor local ae,Ultrassonografia
676,2020-04-22,1100000676,12345670676,Rodrigo,USO ORAL 1 - ESOMEPRAZOL 40MG MEDLEY OU ASTRAZENECA -------------------------------------------------- CP      TOMAR 01 CP VO EM JEJUM POR 04 SEMANAS. ,,uso oral 1 esomeprazol 40mg medley ou astrazeneca cp tomar 01 cp vo em jejum por 04 semanas,Nulo
677,2020-03-10,1100000677,12345670677,Tatiana,"USO ORAL:  - Dipirona (500mg/ml) ou Paracetamol (200mg/ml) ou Ibuprofeno (100mg/ml) Solução gotas Dar   9  gotas, de 6/6h, se dor ou febre (Tax>37.8c).  ou Dipirona (50mg/ml) solução oral Dar 3.5  ml, de 6/6h, se dor ou febre.  USO EXTERNO: - Solução fisiológica (NaCl) 0.9%  Lavar narinas com soro morno, abundante, de 4/4h, por 10 dias.  Inalação com 5 ml, de 8/8h, por 7 dias.  - Sulfato de salbutamol (Aerolin) 100mcg  Fazer 3  puff, com espaçador e máscara,  de 6/6h por 5 dias.  SINAIS DE ALARME PARA RETORNO AO PRONTO SOCORRO INFANTIL:  - Febre alta (>39c) ou que não melhora com antitérmicos E/OU febre que persiste por mais de 48-72h.  - Irritabilidade intensa, prostração ou sonolência.  - Cansaço p/ respirar, respiração ofegante, saturação baixa (<94%aa).  - Desidratação (pouco xixi, mucosa seca, olhos encovados, choro sem lágrimas, sede exagerada). - Recusa alimentar importante.  - Vômitos intensos e sem melhora após antieméticos.  - Presença de sangue nas fezes.    ",,uso oral dipirona 500mgml ou paracetamol 200mgml ou ibuprofeno 100mgml solucao gotas dar 9 gotas 66h se dor ou febre tax378c ou dipirona 50mgml solucao oral dar 35 ml 66h se dor ou febre uso externo solucao fisiologica nacl 09 lavar narinas com soro morno abundante 44h por 10 dias inalacao com 5 ml 88h por 7 dias sulfato salbutamol aerolin 100mcg fazer 3 puff com espacador mascara 66h por 5 dias sinais alarme retorno ao pronto socorro infantil febre alta 39c ou que nao melhora com antitermicos eou febre que persiste por mais 4872h irritabilidade intensa prostracao ou sonolencia cansaco p respirar respiracao ofegante saturacao baixa 94aa desidratacao pouco xixi mucosa seca olhos encovados choro sem lagrimas sede exagerada recusa alimentar importante vomitos intensos sem melhora apos antiemeticos presenca sangue nas fezes,Nulo
